,Model,Displ,Cyl,Trans,Drive,Fuel,Stnd,Underhood_ID,Veh_Class,Air_Pollution_Score,City_MPG,Hwy_MPG,Cmb_MPG,Greenhouse_Gas_Score
177,CHEVROLET Cruze Hatchback,1.4,4,Man-6,2WD,Gasoline,L3ULEV50,JGMXV01.5002,midsize car,6.0,27.0,38.0,31.0,7.0
178,CHEVROLET Cruze Hatchback,1.4,4,SemiAuto-6,2WD,Gasoline,L3ULEV50,JGMXV01.5002,midsize car,6.0,29.0,38.0,32.0,7.0
179,CHEVROLET Cruze Hatchback,1.6,4,Auto-9,2WD,Diesel,L3ULEV125,JGMXJ01.6356,midsize car,3.0,30.0,45.0,35.0,7.0
180,CHEVROLET Cruze Hatchback,1.6,4,Man-6,2WD,Diesel,L3ULEV125,JGMXJ01.6356,midsize car,3.0,29.0,48.0,35.0,7.0
181,CHEVROLET Cruze Premier,1.4,4,SemiAuto-6,2WD,Gasoline,L3ULEV50,JGMXV01.5002,small car,6.0,29.0,39.0,33.0,8.0
182,CHEVROLET Cruze Premier Hatchback,1.4,4,SemiAuto-6,2WD,Gasoline,L3ULEV50,JGMXV01.5002,midsize car,6.0,28.0,37.0,31.0,7.0
183,CHEVROLET Equinox,1.5,4,Auto-6,2WD,Gasoline,L3ULEV70,JGMXT01.5090,small SUV,5.0,26.0,32.0,28.0,6.0
184,CHEVROLET Equinox,1.5,4,Auto-6,4WD,Gasoline,L3ULEV70,JGMXT01.5090,small SUV,5.0,24.0,30.0,26.0,5.0
185,CHEVROLET Equinox,1.6,4,Auto-6,2WD,Diesel,L3ULEV125,JGMXJ01.6356,small SUV,3.0,28.0,39.0,32.0,6.0
186,CHEVROLET Equinox,1.6,4,Auto-6,4WD,Diesel,L3ULEV125,JGMXJ01.6356,small SUV,3.0,28.0,38.0,32.0,6.0
187,CHEVROLET Equinox,2.0,4,Auto-9,2WD,Gasoline,L3ULEV70,JGMXT02.0100,small SUV,5.0,22.0,29.0,25.0,5.0
188,CHEVROLET Equinox,2.0,4,Auto-9,4WD,Gasoline,L3ULEV70,JGMXT02.0100,small SUV,5.0,22.0,28.0,24.0,5.0
189,CHEVROLET Impala,2.5,4,SemiAuto-6,2WD,Gasoline,T3B110,JGMXV02.5001,large car,3.0,22.0,30.0,25.0,5.0
190,CHEVROLET Impala,3.6,6,SemiAuto-6,2WD,Ethanol,L3ULEV70,JGMXV03.6166,large car,5.0,14.0,20.0,16.0,4.0
191,CHEVROLET Impala,3.6,6,SemiAuto-6,2WD,Gasoline,L3SULEV30,JGMXV03.6048,large car,7.0,19.0,28.0,22.0,4.0
192,CHEVROLET Malibu,1.5,4,Auto-6,2WD,Gasoline,L3ULEV50,JGMXV01.5002,midsize car,6.0,27.0,36.0,30.0,7.0
193,CHEVROLET Malibu,1.5,4,Auto-6,2WD,Gasoline,L3SULEV30,JGMXV01.5010,midsize car,7.0,27.0,36.0,30.0,7.0
194,CHEVROLET Malibu,1.8,4,CVT,2WD,Gasoline,T3B110,JGMXV01.8050,midsize car,3.0,49.0,43.0,46.0,10.0
195,CHEVROLET Malibu,2.0,4,Auto-9,2WD,Gasoline,L3ULEV70,JGMXV02.0031,midsize car,5.0,22.0,32.0,26.0,5.0
196,CHEVROLET Silverado 15,4.3,6,Auto-6,2WD,Ethanol,L3ULEV70,JGMXT04.3187,pickup,5.0,12.0,16.0,14.0,4.0
197,CHEVROLET Silverado 15,4.3,6,Auto-6,4WD,Ethanol,L3ULEV70,JGMXT04.3187,pickup,5.0,12.0,15.0,13.0,3.0
198,CHEVROLET Silverado 15,5.3,8,Auto-6,2WD,Ethanol,L3ULEV125,JGMXT05.3382,pickup,3.0,12.0,17.0,14.0,3.0
199,CHEVROLET Silverado 15,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,16.0,23.0,19.0,3.0
200,CHEVROLET Silverado 15,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,special purpose,3.0,15.0,20.0,17.0,3.0
201,CHEVROLET Silverado 15,5.3,8,Auto-6,4WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,16.0,22.0,18.0,3.0
202,CHEVROLET Silverado 15,5.3,8,Auto-6,4WD,Gasoline,L3ULEV125,JGMXT05.3384,special purpose,3.0,15.0,19.0,17.0,3.0
203,CHEVROLET Silverado 15,5.3,8,Auto-8,2WD,Gasoline,L3ULEV125,JGMXT05.3383,pickup,3.0,18.0,24.0,20.0,4.0
204,CHEVROLET Silverado 15,5.3,8,Auto-8,2WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,16.0,22.0,18.0,3.0
205,CHEVROLET Silverado 15,5.3,8,Auto-8,4WD,Gasoline,L3ULEV125,JGMXT05.3383,pickup,3.0,16.0,21.0,18.0,3.0
206,CHEVROLET Silverado 15,5.3,8,Auto-8,4WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,15.0,20.0,17.0,3.0
207,CHEVROLET Silverado 15,6.2,8,Auto-8,2WD,Gasoline,L3ULEV125,JGMXT06.2374,pickup,3.0,15.0,21.0,17.0,3.0
208,CHEVROLET Silverado 15,6.2,8,Auto-8,4WD,Gasoline,L3ULEV125,JGMXT06.2374,pickup,3.0,15.0,20.0,17.0,3.0
209,CHEVROLET Sonic,1.4,4,Man-6,2WD,Gasoline,T3B110,JGMXV01.4099,small car,3.0,28.0,37.0,32.0,7.0
210,CHEVROLET Sonic,1.4,4,SemiAuto-6,2WD,Gasoline,T3B110,JGMXV01.4099,small car,3.0,27.0,35.0,30.0,7.0
211,CHEVROLET Sonic 5,1.4,4,Man-6,2WD,Gasoline,T3B110,JGMXV01.4099,station wagon,3.0,28.0,37.0,32.0,7.0
212,CHEVROLET Sonic 5,1.4,4,SemiAuto-6,2WD,Gasoline,T3B110,JGMXV01.4099,station wagon,3.0,27.0,35.0,30.0,7.0
213,CHEVROLET Suburban 1500,5.3,8,Auto-6,2WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,12.0,17.0,14.0,3.0
214,CHEVROLET Suburban 1500,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,standard SUV,3.0,16.0,23.0,19.0,3.0
215,CHEVROLET Suburban 1500,5.3,8,Auto-6,4WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,11.0,15.0,12.0,3.0
216,CHEVROLET Suburban 1500,5.3,8,Auto-6,4WD,Gasoline,L3ULEV125,JGMXT05.3384,standard SUV,3.0,15.0,22.0,18.0,3.0
217,CHEVROLET Tahoe 1500,5.3,8,Auto-6,2WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,12.0,17.0,14.0,3.0
218,CHEVROLET Tahoe 1500,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,standard SUV,3.0,16.0,23.0,19.0,3.0
219,CHEVROLET Tahoe 1500,5.3,8,Auto-6,4WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,11.0,16.0,13.0,3.0
220,CHEVROLET Tahoe 1500,5.3,8,Auto-6,4WD,Gasoline,L3ULEV125,JGMXT05.3384,standard SUV,3.0,16.0,22.0,18.0,3.0
221,CHEVROLET Tahoe 1500,6.2,8,Auto-10,2WD,Gasoline,L3ULEV125,JGMXT06.2374,standard SUV,3.0,14.0,23.0,17.0,3.0
222,CHEVROLET Tahoe 1500,6.2,8,Auto-10,4WD,Gasoline,L3ULEV125,JGMXT06.2374,standard SUV,3.0,14.0,22.0,17.0,3.0
223,CHEVROLET Traverse,3.6,6,SemiAuto-9,2WD,Gasoline,L3ULEV70,JGMXT03.6151,standard SUV,5.0,18.0,27.0,21.0,4.0
224,CHEVROLET Traverse,3.6,6,SemiAuto-9,4WD,Gasoline,L3ULEV70,JGMXT03.6151,standard SUV,5.0,17.0,25.0,20.0,4.0
225,CHEVROLET Trax,1.4,4,SemiAuto-6,4WD,Gasoline,T3B110,JGMXV01.4099,small SUV,3.0,24.0,30.0,27.0,6.0
226,CHEVROLET Volt,1.5,4,CVT,2WD,Gasoline,L3ULEV125,JGMXV01.5020,small car,3.0,43.0,42.0,42.0,10.0
227,CHEVROLET Volt,1.5,4,CVT,2WD,Gasoline,L3SULEV30,JGMXV01.5030,small car,7.0,43.0,42.0,42.0,10.0
228,CHRYSLER 300,3.6,6,Auto-8,2WD,Ethanol,T3B110,JCRXV03.65PA,large car,3.0,14.0,22.0,17.0,5.0
229,CHRYSLER 300,3.6,6,Auto-8,2WD,Gasoline,T3B110,JCRXV03.65P0,large car,3.0,19.0,30.0,23.0,5.0
230,CHRYSLER 300,3.6,6,Auto-8,4WD,Ethanol,T3B110,JCRXV03.65PA,large car,3.0,13.0,20.0,16.0,4.0
231,CHRYSLER 300,3.6,6,Auto-8,4WD,Gasoline,T3B110,JCRXV03.65P0,large car,3.0,18.0,27.0,21.0,4.0
232,CHRYSLER 300,5.7,8,Auto-8,2WD,Gasoline,T3B110,JCRXV05.75P1,large car,3.0,16.0,25.0,19.0,3.0
233,CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,T3B110,JCRXT03.65P4,minivan,3.0,18.0,28.0,22.0,4.0
234,CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,T3B110,JCRXT03.65P4,minivan,3.0,19.0,28.0,22.0,4.0
235,DODGE Challenger,3.6,6,Auto-8,2WD,Gasoline,T3B110,JCRXV03.65P0,midsize car,3.0,19.0,30.0,23.0,5.0
236,DODGE Challenger,5.7,8,Auto-8,2WD,Gasoline,T3B110,JCRXV05.75P1,midsize car,3.0,16.0,25.0,19.0,3.0
237,DODGE Challenger,5.7,8,Man-6,2WD,Gasoline,L2,JCRXV06.45P0,midsize car,1.0,15.0,23.0,18.0,3.0
238,DODGE Challenger,6.4,8,Auto-8,2WD,Gasoline,L2,JCRXV06.45P0,midsize car,1.0,15.0,25.0,18.0,3.0
239,DODGE Challenger,6.4,8,Man-6,2WD,Gasoline,L2,JCRXV06.45P0,midsize car,1.0,14.0,23.0,17.0,3.0
240,DODGE Challenger GT,3.6,6,Auto-8,4WD,Gasoline,T3B110,JCRXV03.65P0,midsize car,3.0,18.0,27.0,21.0,4.0
241,DODGE Challenger SRT,6.2,8,Auto-8,2WD,Gasoline,L2,JCRXV06.25P0,midsize car,1.0,13.0,22.0,16.0,2.0
242,DODGE Challenger SRT,6.2,8,Man-6,2WD,Gasoline,L2,JCRXV06.25P0,midsize car,1.0,13.0,21.0,16.0,2.0
243,DODGE Challenger SRT,6.4,8,Auto-8,2WD,Gasoline,L2,JCRXV06.45P0,midsize car,1.0,15.0,25.0,18.0,3.0
244,DODGE Challenger SRT,6.4,8,Man-6,2WD,Gasoline,L2,JCRXV06.45P0,midsize car,1.0,14.0,23.0,17.0,3.0
245,DODGE Charger,3.6,6,Auto-8,2WD,Ethanol,T3B110,JCRXV03.65PA,large car,3.0,14.0,22.0,17.0,5.0
246,DODGE Charger,3.6,6,Auto-8,2WD,Gasoline,T3B110,JCRXV03.65P0,large car,3.0,19.0,30.0,23.0,5.0
247,DODGE Charger,3.6,6,Auto-8,4WD,Ethanol,T3B110,JCRXV03.65PA,large car,3.0,13.0,20.0,16.0,4.0
248,DODGE Charger,3.6,6,Auto-8,4WD,Gasoline,T3B110,JCRXV03.65P0,large car,3.0,18.0,27.0,21.0,4.0
249,DODGE Charger,5.7,8,Auto-8,2WD,Gasoline,T3B110,JCRXV05.75P1,large car,3.0,16.0,25.0,19.0,3.0
250,DODGE Charger,6.4,8,Auto-8,2WD,Gasoline,L2,JCRXV06.45P0,large car,1.0,15.0,25.0,18.0,3.0
251,DODGE Charger SRT,6.2,8,Auto-8,2WD,Gasoline,L2,JCRXV06.25P0,large car,1.0,13.0,22.0,16.0,2.0
252,DODGE Charger SRT,6.4,8,Auto-8,2WD,Gasoline,L2,JCRXV06.45P0,large car,1.0,15.0,25.0,18.0,3.0
253,DODGE Durango,3.6,6,Auto-8,2WD,Gasoline,L3ULEV70,JCRXT03.65P5,standard SUV,5.0,19.0,26.0,21.0,4.0
254,DODGE Durango,3.6,6,Auto-8,4WD,Gasoline,L3ULEV70,JCRXT03.65P5,standard SUV,5.0,18.0,25.0,21.0,4.0
255,DODGE Durango,5.7,8,Auto-8,2WD,Gasoline,T3B110,JCRXT05.75P2,standard SUV,3.0,14.0,22.0,17.0,3.0
256,DODGE Durango,5.7,8,Auto-8,4WD,Gasoline,T3B110,JCRXT05.75P2,standard SUV,3.0,14.0,22.0,17.0,3.0
257,DODGE Durango  SRT,6.4,8,Auto-8,4WD,Gasoline,L2,JCRXT06.45P1,standard SUV,1.0,13.0,19.0,15.0,2.0
258,DODGE Journey,2.4,4,Auto-4,2WD,Gasoline,T3B110,JCRXT02.45P2,small SUV,3.0,19.0,25.0,21.0,4.0
259,DODGE Journey,3.6,6,Auto-6,4WD,Gasoline,T3B110,JCRXT03.65P4,small SUV,3.0,16.0,24.0,19.0,3.0
260,FERRARI 488 Spider,3.9,8,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV03.9TUR,small car,3.0,15.0,22.0,18.0,3.0
261,FERRARI 488 Spider,3.9,8,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV03.9TUR,small car,3.0,16.0,22.0,18.0,3.0
262,FERRARI 488 gtb,3.9,8,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV03.9TUR,small car,3.0,15.0,22.0,18.0,3.0
263,FERRARI 488 gtb,3.9,8,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV03.9TUR,small car,3.0,16.0,22.0,18.0,3.0
264,FERRARI 812 Superfast,6.5,12,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV06.5GDI,small car,3.0,12.0,16.0,13.0,1.0
265,FERRARI California T,3.9,8,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV03.9TUR,small car,3.0,16.0,23.0,18.0,3.0
266,FERRARI California T,3.9,8,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV03.9TUR,small car,3.0,16.0,23.0,19.0,3.0
267,FERRARI GTC4Lusso,6.3,12,AutoMan-7,4WD,Gasoline,L3ULEV125,JFEXV06.5GDI,small car,3.0,12.0,17.0,13.0,1.0
268,FERRARI GTC4Lusso T,3.9,8,AutoMan-7,2WD,Gasoline,L3ULEV125,JFEXV03.9TUR,small car,3.0,15.0,21.0,17.0,3.0
269,FIAT 500L,1.4,4,Auto-6,2WD,Gasoline,L3ULEV125,JCRXJ01.45P0,station wagon,3.0,22.0,30.0,25.0,5.0
270,FORD F150,2.7,6,SemiAuto-10,2WD,Gasoline,L3ULEV70,JFMXT02.73JK,pickup,5.0,19.0,25.0,21.0,4.0
271,FORD F150,2.7,6,SemiAuto-10,2WD,Gasoline,L3ULEV70,JFMXT02.73JK,pickup,5.0,20.0,25.0,22.0,4.0
272,FORD F150,2.7,6,SemiAuto-10,2WD,Gasoline,L3ULEV70,JFMXT02.73JK,pickup,5.0,20.0,26.0,22.0,4.0
273,FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,L3ULEV70,JFMXT02.73JK,pickup,5.0,18.0,23.0,20.0,4.0
274,FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,L3ULEV70,JFMXT02.73JK,pickup,5.0,18.0,24.0,21.0,4.0
275,FORD F150,2.7,6,SemiAuto-10,4WD,Gasoline,L3ULEV70,JFMXT02.73JK,pickup,5.0,19.0,24.0,21.0,4.0
276,FORD F150,3.3,6,SemiAuto-6,2WD,Gasoline,L3ULEV70,JFMXT03.33DT,pickup,5.0,19.0,24.0,21.0,4.0
277,FORD F150,3.3,6,SemiAuto-6,2WD,Gasoline,L3ULEV70,JFMXT03.33DT,pickup,5.0,19.0,25.0,22.0,4.0
278,FORD F150,3.3,6,SemiAuto-6,4WD,Gasoline,L3ULEV70,JFMXT03.33DT,pickup,5.0,17.0,22.0,19.0,3.0
279,FORD F150,3.3,6,SemiAuto-6,4WD,Gasoline,L3ULEV70,JFMXT03.33DT,pickup,5.0,18.0,23.0,20.0,4.0
280,FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,L3ULEV70,JFMXT03.54JK,pickup,5.0,17.0,21.0,19.0,3.0
281,FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,L3ULEV70,JFMXT03.54JK,pickup,5.0,17.0,22.0,19.0,3.0
282,FORD F150,3.5,6,SemiAuto-10,2WD,Gasoline,L3ULEV70,JFMXT03.54JK,pickup,5.0,18.0,25.0,21.0,4.0
283,FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,L3ULEV70,JFMXT03.54JK,pickup,5.0,16.0,21.0,18.0,3.0
284,FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,L3ULEV70,JFMXT03.54JK,pickup,5.0,16.0,22.0,19.0,3.0
285,FORD F150,3.5,6,SemiAuto-10,4WD,Gasoline,L3ULEV70,JFMXT03.54JK,pickup,5.0,17.0,23.0,19.0,3.0
286,FORD F150,5.0,8,SemiAuto-10,2WD,Gasoline,L3ULEV125,JFMXT05.03DN,pickup,3.0,16.0,20.0,17.0,3.0
287,FORD F150,5.0,8,SemiAuto-10,2WD,Gasoline,L3ULEV125,JFMXT05.03DN,pickup,3.0,16.0,21.0,18.0,3.0
288,FORD F150,5.0,8,SemiAuto-10,2WD,Gasoline,L3ULEV125,JFMXT05.03DN,pickup,3.0,17.0,23.0,19.0,3.0
289,FORD F150,5.0,8,SemiAuto-10,4WD,Gasoline,L3ULEV125,JFMXT05.03DN,pickup,3.0,15.0,19.0,17.0,3.0
290,FORD F150,5.0,8,SemiAuto-10,4WD,Gasoline,L3ULEV125,JFMXT05.03DN,pickup,3.0,16.0,20.0,17.0,3.0
291,FORD F150,5.0,8,SemiAuto-10,4WD,Gasoline,L3ULEV125,JFMXT05.03DN,pickup,3.0,16.0,22.0,18.0,3.0
292,FORD F150 Raptor,3.5,6,SemiAuto-10,4WD,Gasoline,L3ULEV125,JFMXT03.54JM,pickup,3.0,15.0,18.0,16.0,2.0
293,FORD Flex,3.5,6,SemiAuto-6,2WD,Gasoline,U2,JFMXV03.7VE8,standard SUV,3.0,16.0,23.0,19.0,3.0
294,FORD Flex,3.5,6,SemiAuto-6,4WD,Gasoline,U2,JFMXJ03.5VEP,standard SUV,3.0,15.0,21.0,17.0,3.0
295,FORD Flex,3.5,6,SemiAuto-6,4WD,Gasoline,U2,JFMXV03.7VE8,standard SUV,3.0,16.0,22.0,18.0,3.0
296,FORD Fusion,1.5,4,SemiAuto-6,2WD,Gasoline,L3SULEV30,JFMXV01.5VZ3,midsize car,7.0,23.0,34.0,27.0,6.0
297,FORD Fusion,2.0,4,SemiAuto-6,2WD,Gasoline,L3ULEV70,JFMXV02.0VEN,midsize car,5.0,21.0,31.0,25.0,5.0
298,FORD Fusion,2.0,4,SemiAuto-6,4WD,Gasoline,L3ULEV70,JFMXV02.0VEN,midsize car,5.0,20.0,29.0,23.0,5.0
299,FORD Fusion,2.5,4,Auto-6,2WD,Gasoline,L3ULEV70,JFMXV02.5VEU,midsize car,5.0,21.0,32.0,25.0,5.0
300,FORD Fusion,2.7,6,SemiAuto-6,4WD,Gasoline,L3ULEV70,JFMXV02.7VLM,midsize car,5.0,17.0,26.0,20.0,4.0
301,FORD Fusion Energi Plug-in Hybrid,2.0,4,CVT,2WD,Gasoline,L3SULEV30,JFMXV02.0VZQ,midsize car,7.0,43.0,41.0,42.0,10.0
302,FORD Fusion Hybrid,2.0,4,CVT,2WD,Gasoline,L3SULEV30,JFMXV02.0VZT,midsize car,7.0,43.0,41.0,42.0,9.0
303,FORD Transit Connect,2.5,4,SemiAuto-6,2WD,Gasoline,L3ULEV125,JFMXT02.52K9,special purpose,3.0,19.0,27.0,22.0,4.0
304,FORD Transit Connect,2.5,4,SemiAuto-6,2WD,Gasoline,L3ULEV125,JFMXT02.52K9,special purpose,3.0,20.0,27.0,23.0,5.0
305,GENESIS G80,3.3,6,SemiAuto-8,2WD,Gasoline,L3ULEV125,JHYXV03.31Y6,large car,3.0,17.0,25.0,20.0,4.0
306,GENESIS G80,3.3,6,SemiAuto-8,4WD,Gasoline,L3ULEV125,JHYXV03.31Y6,large car,3.0,17.0,24.0,20.0,4.0
307,GENESIS G80,3.8,6,SemiAuto-8,2WD,Gasoline,L3ULEV70,JHYXV03.81P5,large car,5.0,19.0,27.0,22.0,4.0
308,GENESIS G80,3.8,6,SemiAuto-8,4WD,Gasoline,L3ULEV70,JHYXV03.81P5,large car,5.0,18.0,25.0,20.0,4.0
309,GENESIS G80,5.0,8,SemiAuto-8,2WD,Gasoline,L3ULEV70,JHYXV05.01R5,large car,5.0,16.0,24.0,19.0,3.0
310,GENESIS G80,5.0,8,SemiAuto-8,4WD,Gasoline,L3ULEV70,JHYXV05.01R5,large car,5.0,15.0,23.0,18.0,3.0
311,GENESIS G90,3.3,6,SemiAuto-8,2WD,Gasoline,U2,JHYXV03.31MF,large car,3.0,17.0,24.0,20.0,4.0
312,GENESIS G90,3.3,6,SemiAuto-8,4WD,Gasoline,U2,JHYXV03.31MF,large car,3.0,17.0,24.0,20.0,4.0
313,GENESIS G90,5.0,8,SemiAuto-8,2WD,Gasoline,L3ULEV70,JHYXV05.01S5,large car,5.0,16.0,24.0,19.0,3.0
314,GENESIS G90,5.0,8,SemiAuto-8,4WD,Gasoline,L3ULEV70,JHYXV05.01S5,large car,5.0,15.0,23.0,18.0,3.0
315,GMC Acadia,2.5,4,Auto-6,2WD,Gasoline,T3B110,JGMXT02.5201,standard SUV,3.0,21.0,26.0,23.0,5.0
316,GMC Acadia,2.5,4,Auto-6,4WD,Gasoline,T3B110,JGMXT02.5201,standard SUV,3.0,21.0,25.0,23.0,5.0
317,GMC Acadia,3.6,6,Auto-6,2WD,Gasoline,L3ULEV70,JGMXT03.6151,standard SUV,5.0,18.0,25.0,21.0,4.0
318,GMC Acadia,3.6,6,Auto-6,4WD,Gasoline,L3ULEV70,JGMXT03.6151,standard SUV,5.0,17.0,25.0,20.0,4.0
319,GMC Canyon,2.5,4,Auto-6,2WD,Gasoline,L3ULEV70,JGMXT02.5200,pickup,5.0,20.0,26.0,22.0,4.0
320,GMC Canyon,2.5,4,Auto-6,4WD,Gasoline,L3ULEV70,JGMXT02.5200,pickup,5.0,19.0,24.0,21.0,4.0
321,GMC Canyon,2.5,4,Man-6,2WD,Gasoline,L3ULEV70,JGMXT02.5200,pickup,5.0,20.0,26.0,22.0,4.0
322,GMC Canyon,2.8,4,Auto-6,2WD,Diesel,L3ULEV125,JGMXT02.8358,pickup,3.0,22.0,30.0,25.0,4.0
323,GMC Canyon,2.8,4,Auto-6,4WD,Diesel,L3ULEV125,JGMXT02.8358,pickup,3.0,20.0,28.0,23.0,4.0
324,GMC Canyon,3.6,6,Auto-8,2WD,Gasoline,L3ULEV70,JGMXT03.6161,pickup,5.0,18.0,25.0,20.0,4.0
325,GMC Canyon,3.6,6,Auto-8,2WD,Gasoline,L3ULEV70,JGMXT03.6162,special purpose,5.0,15.0,15.0,15.0,2.0
326,GMC Canyon,3.6,6,Auto-8,4WD,Gasoline,L3ULEV70,JGMXT03.6161,pickup,5.0,17.0,24.0,19.0,3.0
327,GMC Sierra 15,4.3,6,Auto-6,2WD,Ethanol,L3ULEV70,JGMXT04.3187,pickup,5.0,12.0,16.0,14.0,4.0
328,GMC Sierra 15,4.3,6,Auto-6,4WD,Ethanol,L3ULEV70,JGMXT04.3187,pickup,5.0,12.0,15.0,13.0,3.0
329,GMC Sierra 15,5.3,8,Auto-6,2WD,Ethanol,L3ULEV125,JGMXT05.3382,pickup,3.0,12.0,17.0,14.0,3.0
330,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,16.0,23.0,19.0,3.0
331,GMC Sierra 15,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,special purpose,3.0,15.0,20.0,17.0,3.0
332,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,16.0,22.0,18.0,3.0
333,GMC Sierra 15,5.3,8,Auto-6,4WD,Gasoline,L3ULEV125,JGMXT05.3384,special purpose,3.0,15.0,19.0,17.0,3.0
334,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,L3ULEV125,JGMXT05.3383,pickup,3.0,18.0,24.0,20.0,4.0
335,GMC Sierra 15,5.3,8,Auto-8,2WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,16.0,22.0,18.0,3.0
336,GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,L3ULEV125,JGMXT05.3383,pickup,3.0,16.0,21.0,18.0,3.0
337,GMC Sierra 15,5.3,8,Auto-8,4WD,Gasoline,L3ULEV125,JGMXT05.3384,pickup,3.0,15.0,20.0,17.0,3.0
338,GMC Sierra 15,6.2,8,Auto-8,2WD,Gasoline,L3ULEV125,JGMXT06.2374,pickup,3.0,15.0,21.0,17.0,3.0
339,GMC Sierra 15,6.2,8,Auto-8,4WD,Gasoline,L3ULEV125,JGMXT06.2374,pickup,3.0,15.0,20.0,17.0,3.0
340,GMC Terrain,1.5,4,Auto-9,2WD,Gasoline,L3ULEV70,JGMXT01.5090,small SUV,5.0,26.0,30.0,28.0,6.0
341,GMC Terrain,1.5,4,Auto-9,4WD,Gasoline,L3ULEV70,JGMXT01.5095,small SUV,5.0,24.0,28.0,26.0,5.0
342,GMC Terrain,1.6,4,Auto-6,2WD,Diesel,L3ULEV125,JGMXJ01.6356,small SUV,3.0,28.0,39.0,32.0,6.0
343,GMC Terrain,1.6,4,Auto-6,4WD,Diesel,L3ULEV125,JGMXJ01.6356,small SUV,3.0,28.0,38.0,32.0,6.0
344,GMC Terrain,2.0,4,Auto-9,2WD,Gasoline,L3ULEV70,JGMXT02.0100,small SUV,5.0,22.0,28.0,24.0,5.0
345,GMC Terrain,2.0,4,Auto-9,4WD,Gasoline,L3ULEV70,JGMXT02.0100,small SUV,5.0,21.0,26.0,23.0,5.0
346,GMC Yukon 1500,5.3,8,Auto-6,2WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,12.0,17.0,14.0,3.0
347,GMC Yukon 1500,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,standard SUV,3.0,16.0,23.0,19.0,3.0
348,GMC Yukon 1500,5.3,8,Auto-6,4WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,11.0,16.0,13.0,3.0
349,GMC Yukon 1500,5.3,8,Auto-6,4WD,Gasoline,L3ULEV125,JGMXT05.3384,standard SUV,3.0,16.0,22.0,18.0,3.0
350,GMC Yukon 1500,6.2,8,Auto-10,2WD,Gasoline,L3ULEV125,JGMXT06.2374,standard SUV,3.0,14.0,23.0,17.0,3.0
351,GMC Yukon 1500,6.2,8,Auto-10,4WD,Gasoline,L3ULEV125,JGMXT06.2374,standard SUV,3.0,14.0,22.0,17.0,3.0
352,GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,12.0,17.0,14.0,3.0
353,GMC Yukon 1500 XL,5.3,8,Auto-6,2WD,Gasoline,L3ULEV125,JGMXT05.3384,standard SUV,3.0,16.0,23.0,19.0,3.0
354,GMC Yukon 1500 XL,6.2,8,Auto-10,2WD,Gasoline,L3ULEV125,JGMXT06.2374,standard SUV,3.0,14.0,23.0,17.0,3.0
355,GMC Yukon XL 1500,5.3,8,Auto-6,4WD,Ethanol,L3ULEV125,JGMXT05.3382,standard SUV,3.0,11.0,15.0,12.0,3.0
